Year,Economy,Region,Scenario,BEV_stocks,ICE_stocks
2037,20_USA,USA,Carbon Neutral,61403524.0,58600283.0
2037,20_USA,USA,Reference,14467295.0,115752789.0
2037,21_VN,Southeast Asia,Carbon Neutral,1966977.0,5271742.0
2037,21_VN,Southeast Asia,Reference,462955.0,7881543.0
2038,01_AUS,Oceania,Carbon Neutral,5665667.0,8883747.000000002
2038,01_AUS,Oceania,Reference,964646.0,15694538.0
2038,02_BD,Southeast Asia,Carbon Neutral,107943.0,134118.0
2038,02_BD,Southeast Asia,Reference,25582.0,238098.0
2038,03_CDA,Other Americas,Carbon Neutral,7165743.0,5542906.0
2038,03_CDA,Other Americas,Reference,1594966.0,11592661.0
2038,04_CHL,Other Americas,Carbon Neutral,3507303.0,2796884.9999999995
2038,04_CHL,Other Americas,Reference,733974.0,6596155.0
2038,05_PRC,China,Carbon Neutral,133150219.0,81217610.0
2038,05_PRC,China,Reference,49709426.0,162214121.0
2038,06_HKC,Northeast Asia,Carbon Neutral,355118.0,294356.0
2038,06_HKC,Northeast Asia,Reference,67905.0,658764.0
2038,07_INA,Southeast Asia,Carbon Neutral,9044076.0,20056579.0
2038,07_INA,Southeast Asia,Reference,807268.0,30626744.0
2038,08_JPN,Northeast Asia,Carbon Neutral,23426775.0,28214683.0
2038,08_JPN,Northeast Asia,Reference,3977421.0,50373749.0
2038,09_ROK,Northeast Asia,Carbon Neutral,11521761.0,7684109.0
2038,09_ROK,Northeast Asia,Reference,3270673.0,17308888.0
2038,10_MAS,Southeast Asia,Carbon Neutral,5732480.0,14460837.0
2038,10_MAS,Southeast Asia,Reference,1158392.0,19361134.0
2038,11_MEX,Other Americas,Carbon Neutral,13599458.0,20126777.999999996
2038,11_MEX,Other Americas,Reference,2371964.0,36392483.0
2038,12_NZ,Oceania,Carbon Neutral,1764517.0,1362356.0
2038,12_NZ,Oceania,Reference,428493.0,2924201.9999999995
2038,13_PNG,Oceania,Carbon Neutral,38411.0,210869.0
2038,13_PNG,Oceania,Reference,6631.0,244755.0
2038,14_PE,Other Americas,Carbon Neutral,1394928.0,1762910.0
2038,14_PE,Other Americas,Reference,219019.0,3189642.0
2038,15_RP,Southeast Asia,Carbon Neutral,593415.0,1242325.0
2038,15_RP,Southeast Asia,Reference,88401.0,1329266.0
2038,16_RUS,Russia,Carbon Neutral,20958579.0,34499600.0
2038,16_RUS,Russia,Reference,1015795.0,54693546.0
2038,17_SIN,Southeast Asia,Carbon Neutral,342409.0,195822.0
2038,17_SIN,Southeast Asia,Reference,153517.0,417135.0
2038,18_CT,Northeast Asia,Carbon Neutral,3764442.0,3134976.9999999995
2038,18_CT,Northeast Asia,Reference,938262.0,6910462.0
2038,19_THA,Southeast Asia,Carbon Neutral,7251752.0,9403913.0
2038,19_THA,Southeast Asia,Reference,1338248.0,18150555.0
2038,20_USA,USA,Carbon Neutral,66068189.00000001,53790169.0
2038,20_USA,USA,Reference,15524041.0,115399353.0
2038,21_VN,Southeast Asia,Carbon Neutral,2158816.0,5214549.0
2038,21_VN,Southeast Asia,Reference,526354.0,8080868.000000001
2039,01_AUS,Oceania,Carbon Neutral,6065473.0,8475070.0
2039,01_AUS,Oceania,Reference,1076749.0,15712829.000000002
2039,02_BD,Southeast Asia,Carbon Neutral,116928.0,130438.0
2039,02_BD,Southeast Asia,Reference,30159.0,241161.0
2039,03_CDA,Other Americas,Carbon Neutral,7663653.0,5087933.0
2039,03_CDA,Other Americas,Reference,1743156.0,11556156.0
2039,04_CHL,Other Americas,Carbon Neutral,3791647.0,2572694.0000000005
2039,04_CHL,Other Americas,Reference,807099.0,6685826.000000001
2039,05_PRC,China,Carbon Neutral,140143586.0,74555468.0
2039,05_PRC,China,Reference,53138853.0,158094091.00000003
2039,06_HKC,Northeast Asia,Carbon Neutral,379212.0,270149.0
2039,06_HKC,Northeast Asia,Reference,76740.0,652038.0
2039,07_INA,Southeast Asia,Carbon Neutral,10026731.0,19942357.0
2039,07_INA,Southeast Asia,Reference,973825.0,31584032.999999996
2039,08_JPN,Northeast Asia,Carbon Neutral,24826085.0,26602771.0
2039,08_JPN,Northeast Asia,Reference,4344359.0,49991749.99999999
2039,09_ROK,Northeast Asia,Carbon Neutral,12179453.0,7043580.0
2039,09_ROK,Northeast Asia,Reference,3584609.0,17169643.0
2039,10_MAS,Southeast Asia,Carbon Neutral,6297936.0,14237034.999999998
2039,10_MAS,Southeast Asia,Reference,1323202.0,19580718.0
2039,11_MEX,Other Americas,Carbon Neutral,14732930.0,19310403.0
2039,11_MEX,Other Americas,Reference,2702950.0,36856549.0
2039,12_NZ,Oceania,Carbon Neutral,1877713.0,1250152.9999999998
2039,12_NZ,Oceania,Reference,470152.0,2901712.0
2039,13_PNG,Oceania,Carbon Neutral,43516.0,218443.0
2039,13_PNG,Oceania,Reference,8130.0,256361.0
2039,14_PE,Other Americas,Carbon Neutral,1510792.0,1701393.0
2039,14_PE,Other Americas,Reference,242002.0,3251237.0
2039,15_RP,Southeast Asia,Carbon Neutral,661279.0,1241700.0
2039,15_RP,Southeast Asia,Reference,100684.0,1347162.0
2039,16_RUS,Russia,Carbon Neutral,22562330.0,32974249.999999996
2039,16_RUS,Russia,Reference,1256582.0,54571948.0
2039,17_SIN,Southeast Asia,Carbon Neutral,360151.0,178198.00000000003
2039,17_SIN,Southeast Asia,Reference,167890.0,403845.0
2039,18_CT,Northeast Asia,Carbon Neutral,4011869.0,2876896.0
2039,18_CT,Northeast Asia,Reference,1032721.9999999999,6857058.0
2039,19_THA,Southeast Asia,Carbon Neutral,7782573.0,9065386.0
2039,19_THA,Southeast Asia,Reference,1507560.0,18454016.0
2039,20_USA,USA,Carbon Neutral,70346835.0,49377176.99999999
2039,20_USA,USA,Reference,16846601.0,114765684.0
2039,21_VN,Southeast Asia,Carbon Neutral,2357941.0,5137950.0
2039,21_VN,Southeast Asia,Reference,604637.0,8257765.000000001
2040,01_AUS,Oceania,Carbon Neutral,6483121.0,8095801.999999999
2040,01_AUS,Oceania,Reference,1227443.0,15820632.999999998
2040,02_BD,Southeast Asia,Carbon Neutral,125717.0,126551.0
2040,02_BD,Southeast Asia,Reference,35304.0,243299.00000000003
2040,03_CDA,Other Americas,Carbon Neutral,8129626.0,4670561.0
2040,03_CDA,Other Americas,Reference,1923641.0,11494636.0
2040,04_CHL,Other Americas,Carbon Neutral,4059351.0000000005,2366634.0
2040,04_CHL,Other Americas,Reference,889140.0,6768012.0
2040,05_PRC,China,Carbon Neutral,146568081.0,68438715.0
2040,05_PRC,China,Reference,56683042.0,153831989.00000003
2040,06_HKC,Northeast Asia,Carbon Neutral,401337.0,247930.99999999997
2040,06_HKC,Northeast Asia,Reference,86660.0,643725.0
2040,07_INA,Southeast Asia,Carbon Neutral,11082578.0,19761544.0
2040,07_INA,Southeast Asia,Reference,1185241.0,32519899.000000004
2040,08_JPN,Northeast Asia,Carbon Neutral,26162016.0,25064079.0
2040,08_JPN,Northeast Asia,Reference,4814059.0,49510963.0
2040,09_ROK,Northeast Asia,Carbon Neutral,12776540.0,6456252.999999999
2040,09_ROK,Northeast Asia,Reference,3941311.0,16972067.0
2040,10_MAS,Southeast Asia,Carbon Neutral,6887799.0,13966574.0
2040,10_MAS,Southeast Asia,Reference,1521933.0,19746168.0
2040,11_MEX,Other Americas,Carbon Neutral,15854842.0,18494049.0
2040,11_MEX,Other Americas,Reference,3109431.0,37246491.0
2040,12_NZ,Oceania,Carbon Neutral,1982523.0,1147210.0
2040,12_NZ,Oceania,Reference,518914.0,2872869.0
2040,13_PNG,Oceania,Carbon Neutral,49081.0,226112.0
2040,13_PNG,Oceania,Reference,10072.0,268186.0
2040,14_PE,Other Americas,Carbon Neutral,1629668.0,1639606.0
2040,14_PE,Other Americas,Reference,269547.0,3313576.0
2040,15_RP,Southeast Asia,Carbon Neutral,732057.0,1234729.9999999998
2040,15_RP,Southeast Asia,Reference,115203.0,1359484.0
2040,16_RUS,Russia,Carbon Neutral,24132404.0,31482084.999999996
2040,16_RUS,Russia,Reference,1560768.0,54388614.99999999
2040,17_SIN,Southeast Asia,Carbon Neutral,376277.0,162160.0
2040,17_SIN,Southeast Asia,Reference,182281.0,390386.0
2040,18_CT,Northeast Asia,Carbon Neutral,4239096.0,2640035.0
2040,18_CT,Northeast Asia,Reference,1141048.0,6784293.0
2040,19_THA,Southeast Asia,Carbon Neutral,8232669.0,8700295.0
2040,19_THA,Southeast Asia,Reference,1697426.0,18620959.0
2040,20_USA,USA,Carbon Neutral,74275928.0,45325636.0
2040,20_USA,USA,Reference,18450186.0,113837806.0
2040,21_VN,Southeast Asia,Carbon Neutral,2563144.0,5041257.0
2040,21_VN,Southeast Asia,Reference,699425.0,8408069.0
2041,01_AUS,Oceania,Carbon Neutral,6893972.0,7723418.0
2041,01_AUS,Oceania,Reference,1411308.0,15899124.0
2041,02_BD,Southeast Asia,Carbon Neutral,134240.0,122428.0
2041,02_BD,Southeast Asia,Reference,41019.0,244398.0
2041,03_CDA,Other Americas,Carbon Neutral,8566512.0,4287339.0
2041,03_CDA,Other Americas,Reference,2138283.0,11405346.0
2041,04_CHL,Other Americas,Carbon Neutral,4311950.0,2177017.0
2041,04_CHL,Other Americas,Reference,980840.0,6841551.000000001
2041,05_PRC,China,Carbon Neutral,152474873.0,62818306.0
2041,05_PRC,China,Reference,60328495.0,149437765.0
2041,06_HKC,Northeast Asia,Carbon Neutral,421670.0,227522.0
2041,06_HKC,Northeast Asia,Reference,98107.0,634674.0000000001
2041,07_INA,Southeast Asia,Carbon Neutral,12215514.0,19510301.0
2041,07_INA,Southeast Asia,Reference,1451334.0,33425788.000000004
2041,08_JPN,Northeast Asia,Carbon Neutral,27443021.0,23588703.0
2041,08_JPN,Northeast Asia,Reference,5394489.0,48922785.00000001
2041,09_ROK,Northeast Asia,Carbon Neutral,13318056.0,5917367.0
2041,09_ROK,Northeast Asia,Reference,4340532.0,16716988.999999998
2041,10_MAS,Southeast Asia,Carbon Neutral,7557990.0,13686806.0
2041,10_MAS,Southeast Asia,Reference,1776563.0,19931419.0
2041,11_MEX,Other Americas,Carbon Neutral,16819314.0,17631508.999999996
2041,11_MEX,Other Americas,Reference,3562849.0,37395114.0
2041,12_NZ,Oceania,Carbon Neutral,2079835.9999999998,1052692.9999999998
2041,12_NZ,Oceania,Reference,575090.0,2837413.0
2041,13_PNG,Oceania,Carbon Neutral,55050.0,233577.0
2041,13_PNG,Oceania,Reference,12529.0,279812.0
2041,14_PE,Other Americas,Carbon Neutral,1751979.0,1577168.0
2041,14_PE,Other Americas,Reference,302290.0,3375956.0
2041,15_RP,Southeast Asia,Carbon Neutral,810090.0,1224138.0
2041,15_RP,Southeast Asia,Reference,133206.0,1370353.0
2041,16_RUS,Russia,Carbon Neutral,25678398.0,30020145.999999996
2041,16_RUS,Russia,Reference,1943039.0,54136199.0
2041,17_SIN,Southeast Asia,Carbon Neutral,390932.0,147565.0
2041,17_SIN,Southeast Asia,Reference,196823.0,376794.0
2041,18_CT,Northeast Asia,Carbon Neutral,4447942.0,2422485.0
2041,18_CT,Northeast Asia,Reference,1263163.0,6691289.0
2041,19_THA,Southeast Asia,Carbon Neutral,8715828.0,8347253.0
2041,19_THA,Southeast Asia,Reference,1943417.0,18794225.0
2041,20_USA,USA,Carbon Neutral,77887879.0,41603044.0
2041,20_USA,USA,Reference,20347881.0,112602815.99999999
2041,21_VN,Southeast Asia,Carbon Neutral,2774929.0,4925526.0
2041,21_VN,Southeast Asia,Reference,813026.0,8530937.999999998
2042,01_AUS,Oceania,Carbon Neutral,7299166.0,7356934.0
2042,01_AUS,Oceania,Reference,1632463.0,15944025.0
2042,02_BD,Southeast Asia,Carbon Neutral,142485.0,118076.0
2042,02_BD,Southeast Asia,Reference,47319.0,244427.0
2042,03_CDA,Other Americas,Carbon Neutral,8976827.0,3935124.9999999995
2042,03_CDA,Other Americas,Reference,2388588.0,11285844.0
2042,04_CHL,Other Americas,Carbon Neutral,4551548.0,2002349.9999999998
2042,04_CHL,Other Americas,Reference,1083205.0,6906439.000000001
2042,05_PRC,China,Carbon Neutral,157910520.0,57649612.00000001
2042,05_PRC,China,Reference,64060086.0,144923450.0
2042,06_HKC,Northeast Asia,Carbon Neutral,440372.0,208758.0
2042,06_HKC,Northeast Asia,Reference,110374.0,623273.0000000001
2042,07_INA,Southeast Asia,Carbon Neutral,13429068.0,19185146.0
2042,07_INA,Southeast Asia,Reference,1783725.0,34291485.0
2042,08_JPN,Northeast Asia,Carbon Neutral,28676418.0,22168053.0
2042,08_JPN,Northeast Asia,Reference,6093624.0,48218522.0
2042,09_ROK,Northeast Asia,Carbon Neutral,13808655.0,5422594.999999999
2042,09_ROK,Northeast Asia,Reference,4781281.0,16406050.999999998
2042,10_MAS,Southeast Asia,Carbon Neutral,8198931.0,13324330.0
2042,10_MAS,Southeast Asia,Reference,2055731.0000000002,19979440.999999996
2042,11_MEX,Other Americas,Carbon Neutral,17921080.0,16807327.0
2042,11_MEX,Other Americas,Reference,4149378.9999999995,37601412.0
2042,12_NZ,Oceania,Carbon Neutral,2170533.0,965841.0
2042,12_NZ,Oceania,Reference,638948.0,2795222.0
2042,13_PNG,Oceania,Carbon Neutral,61552.0,241028.0
2042,13_PNG,Oceania,Reference,15657.0,291438.0
2042,14_PE,Other Americas,Carbon Neutral,1874577.0,1512849.0
2042,14_PE,Other Americas,Reference,340144.0,3433435.0
2042,15_RP,Southeast Asia,Carbon Neutral,893340.0,1208110.0
2042,15_RP,Southeast Asia,Reference,154527.0,1377060.0
2042,16_RUS,Russia,Carbon Neutral,27105168.0,28554885.0
2042,16_RUS,Russia,Reference,2399488.0,53688267.0
2042,17_SIN,Southeast Asia,Carbon Neutral,404250.0,134285.00000000003
2042,17_SIN,Southeast Asia,Reference,211492.0,362901.00000000006
2042,18_CT,Northeast Asia,Carbon Neutral,4640060.0,2222507.0
2042,18_CT,Northeast Asia,Reference,1400687.0,6580915.0
2042,19_THA,Southeast Asia,Carbon Neutral,9176175.0,7987935.999999999
2042,19_THA,Southeast Asia,Reference,2233409.0,18898021.0
2042,20_USA,USA,Carbon Neutral,81212279.0,38179821.0
2042,20_USA,USA,Reference,22549718.0,111050966.0
2042,21_VN,Southeast Asia,Carbon Neutral,2992455.0,4791043.999999999
2042,21_VN,Southeast Asia,Reference,947378.0,8623385.0
2043,01_AUS,Oceania,Carbon Neutral,7699512.0,6995369.0
2043,01_AUS,Oceania,Reference,1895030.0,15950408.0
2043,02_BD,Southeast Asia,Carbon Neutral,150363.0,113483.0
2043,02_BD,Southeast Asia,Reference,54164.0,243303.00000000003
2043,03_CDA,Other Americas,Carbon Neutral,9362773.0,3611061.0000000005
2043,03_CDA,Other Americas,Reference,2675542.0,11134175.0
2043,04_CHL,Other Americas,Carbon Neutral,4779415.0,1841223.0
2043,04_CHL,Other Americas,Reference,1197132.0,6961313.0
2043,05_PRC,China,Carbon Neutral,162917391.0,52892020.0
2043,05_PRC,China,Reference,67861266.0,140302959.99999997
2043,06_HKC,Northeast Asia,Carbon Neutral,457591.0,191493.0
2043,06_HKC,Northeast Asia,Reference,124330.0,611091.0
2043,07_INA,Southeast Asia,Carbon Neutral,14726396.0,18783088.0
2043,07_INA,Southeast Asia,Reference,2195973.0,35105137.0
2043,08_JPN,Northeast Asia,Carbon Neutral,29868529.0,20794704.999999996
2043,08_JPN,Northeast Asia,Reference,6918850.0,47389941.0
2043,09_ROK,Northeast Asia,Carbon Neutral,14256297.0,4968064.0
2043,09_ROK,Northeast Asia,Reference,5261934.0,16041947.0
2043,10_MAS,Southeast Asia,Carbon Neutral,8868625.0,12917860.000000002
2043,10_MAS,Southeast Asia,Reference,2382644.0,19966337.0
2043,11_MEX,Other Americas,Carbon Neutral,19013209.0,15976752.0
2043,11_MEX,Other Americas,Reference,4840133.0,37698563.0
2043,12_NZ,Oceania,Carbon Neutral,2255321.0,885960.0
2043,12_NZ,Oceania,Reference,710622.0,2746161.0000000005
2043,13_PNG,Oceania,Carbon Neutral,68624.0,248400.0
2043,13_PNG,Oceania,Reference,19607.0,302919.0
2043,14_PE,Other Americas,Carbon Neutral,2001027.0,1447223.0
2043,14_PE,Other Americas,Reference,384624.0,3488988.0
2043,15_RP,Southeast Asia,Carbon Neutral,981825.0,1186409.0
2043,15_RP,Southeast Asia,Reference,179460.0,1379198.0000000002
2043,16_RUS,Russia,Carbon Neutral,28633280.0,27145457.999999996
2043,16_RUS,Russia,Reference,2992924.0,53267540.00000001
2043,17_SIN,Southeast Asia,Carbon Neutral,416349.0,122199.0
2043,17_SIN,Southeast Asia,Reference,226422.0,348731.0
2043,18_CT,Northeast Asia,Carbon Neutral,4816957.0,2038520.0
2043,18_CT,Northeast Asia,Reference,1551482.0,6450106.0
2043,19_THA,Southeast Asia,Carbon Neutral,9615430.0,7623289.0
2043,19_THA,Southeast Asia,Reference,2571507.0,18930339.0
2043,20_USA,USA,Carbon Neutral,84277002.0,35029064.0
2043,20_USA,USA,Reference,25061889.0,109177472.00000001
2043,21_VN,Southeast Asia,Carbon Neutral,3214468.0,4638255.0
2043,21_VN,Southeast Asia,Reference,1104184.0,8682246.0
2044,01_AUS,Oceania,Carbon Neutral,8095688.000000001,6637885.0
2044,01_AUS,Oceania,Reference,2202975.0,15913402.999999998
2044,02_BD,Southeast Asia,Carbon Neutral,157833.0,108661.00000000001
2044,02_BD,Southeast Asia,Reference,61519.0,241015.0
2044,03_CDA,Other Americas,Carbon Neutral,9726256.0,3312548.0
2044,03_CDA,Other Americas,Reference,2999457.0,10949020.0
2044,04_CHL,Other Americas,Carbon Neutral,4996706.0,1692361.0
2044,04_CHL,Other Americas,Reference,1323580.0,7004744.0
2044,05_PRC,China,Carbon Neutral,167534038.0,48508577.0
2044,05_PRC,China,Reference,71714304.0,135591869.0
2044,06_HKC,Northeast Asia,Carbon Neutral,473459.0,175591.0
2044,06_HKC,Northeast Asia,Reference,139584.0,597429.9999999999
2044,07_INA,Southeast Asia,Carbon Neutral,16109728.0,18301528.0
2044,07_INA,Southeast Asia,Reference,2703490.0,35852606.0
2044,08_JPN,Northeast Asia,Carbon Neutral,31024786.0,19462266.0
2044,08_JPN,Northeast Asia,Reference,7876267.0,46429940.0
2044,09_ROK,Northeast Asia,Carbon Neutral,14667994.0,4550223.0
2044,09_ROK,Northeast Asia,Reference,5780235.0,15628364.0
2044,10_MAS,Southeast Asia,Carbon Neutral,9625269.0,12491895.0
2044,10_MAS,Southeast Asia,Reference,2785920.0,19949019.0
2044,11_MEX,Other Americas,Carbon Neutral,20095694.0,15138411.000000002
2044,11_MEX,Other Americas,Reference,5644179.0,37675121.0
2044,12_NZ,Oceania,Carbon Neutral,2334862.0,812415.0
2044,12_NZ,Oceania,Reference,790135.0,2690232.0
2044,13_PNG,Oceania,Carbon Neutral,76196.0,255407.0
2044,13_PNG,Oceania,Reference,24498.0,313799.0
2044,14_PE,Other Americas,Carbon Neutral,2125126.0,1378851.0
2044,14_PE,Other Americas,Reference,434856.0,3534633.0
2044,15_RP,Southeast Asia,Carbon Neutral,1075478.0,1158860.0
2044,15_RP,Southeast Asia,Reference,208258.0,1376386.0
2044,16_RUS,Russia,Carbon Neutral,30166884.0,25758447.999999996
2044,16_RUS,Russia,Reference,3723979.0,52742623.0
2044,17_SIN,Southeast Asia,Carbon Neutral,427340.0,111201.0
2044,17_SIN,Southeast Asia,Reference,241631.0,334183.0
2044,18_CT,Northeast Asia,Carbon Neutral,4980003.0,1869084.0
2044,18_CT,Northeast Asia,Reference,1716415.0,6301454.0
2044,19_THA,Southeast Asia,Carbon Neutral,10035195.0,7254248.000000001
2044,19_THA,Southeast Asia,Reference,2961508.0,18889364.999999996
2044,20_USA,USA,Carbon Neutral,87107643.0,32126275.0
2044,20_USA,USA,Reference,27885447.0,106983019.0
2044,21_VN,Southeast Asia,Carbon Neutral,3440056.0,4468139.0
2044,21_VN,Southeast Asia,Reference,1285131.0,8705391.0
2045,01_AUS,Oceania,Carbon Neutral,8488231.0,6283767.0
2045,01_AUS,Oceania,Reference,2559856.0,15828439.0
2045,02_BD,Southeast Asia,Carbon Neutral,164803.0,103617.0
2045,02_BD,Southeast Asia,Reference,69297.0,237541.0
2045,03_CDA,Other Americas,Carbon Neutral,10068935.0,3037224.0
2045,03_CDA,Other Americas,Reference,3359858.0,10729862.0
2045,04_CHL,Other Americas,Carbon Neutral,5204485.0,1554595.0
2045,04_CHL,Other Americas,Reference,1463565.0,7035255.0
2045,05_PRC,China,Carbon Neutral,171795541.0,44465654.0
2045,05_PRC,China,Reference,75600571.0,130807128.0
2045,06_HKC,Northeast Asia,Carbon Neutral,488098.0,160930.0
2045,06_HKC,Northeast Asia,Reference,155712.0,581874.0
2045,07_INA,Southeast Asia,Carbon Neutral,17579173.0,17738111.0
2045,07_INA,Southeast Asia,Reference,3323036.0,36516433.0
2045,08_JPN,Northeast Asia,Carbon Neutral,32149836.999999996,18165262.000000004
2045,08_JPN,Northeast Asia,Reference,8969901.0,45333309.0
2045,09_ROK,Northeast Asia,Carbon Neutral,15046975.0,4165777.0000000005
2045,09_ROK,Northeast Asia,Reference,6333307.0,15169835.0
2045,10_MAS,Southeast Asia,Carbon Neutral,10353102.0,12000677.0
2045,10_MAS,Southeast Asia,Reference,3220762.0,19804672.0
2045,11_MEX,Other Americas,Carbon Neutral,21003420.0,14267123.000000002
2045,11_MEX,Other Americas,Reference,6503755.0,37394038.0
2045,12_NZ,Oceania,Carbon Neutral,2409764.0,744629.0
2045,12_NZ,Oceania,Reference,877382.0,2627571.0
2045,13_PNG,Oceania,Carbon Neutral,84063.0,261563.0
2045,13_PNG,Oceania,Reference,30373.0,323355.0
2045,14_PE,Other Americas,Carbon Neutral,2254106.0,1308851.0
2045,14_PE,Other Americas,Reference,493716.0,3576839.0
2045,15_RP,Southeast Asia,Carbon Neutral,1174137.0,1125357.9999999998
2045,15_RP,Southeast Asia,Reference,241107.0,1368295.0
2045,16_RUS,Russia,Carbon Neutral,31557955.0,24360668.0
2045,16_RUS,Russia,Reference,4563875.0,51957576.0
2045,17_SIN,Southeast Asia,Carbon Neutral,437321.0,101192.99999999999
2045,17_SIN,Southeast Asia,Reference,257129.0,319171.0
2045,18_CT,Northeast Asia,Carbon Neutral,5130443.0,1712893.0
2045,18_CT,Northeast Asia,Reference,1894248.0,6135244.0
2045,19_THA,Southeast Asia,Carbon Neutral,10436958.0,6881735.0
2045,19_THA,Southeast Asia,Reference,3406643.0,18773727.0
2045,20_USA,USA,Carbon Neutral,89727565.0,29449144.0
2045,20_USA,USA,Reference,31015403.0,104474541.0
2045,21_VN,Southeast Asia,Carbon Neutral,3666869.0,4281453.0
2045,21_VN,Southeast Asia,Reference,1490839.0,8689585.000000002
2046,01_AUS,Oceania,Carbon Neutral,8877554.0,5932424.0
2046,01_AUS,Oceania,Reference,2968538.0,15691550.0
2046,02_BD,Southeast Asia,Carbon Neutral,171230.0,98375.99999999999
2046,02_BD,Southeast Asia,Reference,77418.0,232928.0
2046,03_CDA,Other Americas,Carbon Neutral,10392290.0,2782945.0
2046,03_CDA,Other Americas,Reference,3755426.0,10477096.000000002
2046,04_CHL,Other Americas,Carbon Neutral,5403742.0,1426869.9999999998
2046,04_CHL,Other Americas,Reference,1618166.0,7051331.0
2046,05_PRC,China,Carbon Neutral,175733822.0,40732654.0
2046,05_PRC,China,Reference,79500851.0,125966754.0
2046,06_HKC,Northeast Asia,Carbon Neutral,501619.99999999994,147398.0
2046,06_HKC,Northeast Asia,Reference,174599.0,566493.0
2046,07_INA,Southeast Asia,Carbon Neutral,19133946.0,17091524.0
2046,07_INA,Southeast Asia,Reference,4072636.0,37078147.0
2046,08_JPN,Northeast Asia,Carbon Neutral,33247631.0,16899027.0
2046,08_JPN,Northeast Asia,Reference,10200918.0,44097496.0
2046,09_ROK,Northeast Asia,Carbon Neutral,15396176.0,3811731.0
2046,09_ROK,Northeast Asia,Reference,6917660.0,14671578.0
2046,10_MAS,Southeast Asia,Carbon Neutral,11170875.0,11485228.999999998
2046,10_MAS,Southeast Asia,Reference,3744580.0,19641498.0
2046,11_MEX,Other Americas,Carbon Neutral,22066463.0,13411059.0
2046,11_MEX,Other Americas,Reference,7556230.0,37101631.99999999
2046,12_NZ,Oceania,Carbon Neutral,2480601.0,682076.0
2046,12_NZ,Oceania,Reference,972128.0,2558465.9999999995
2046,13_PNG,Oceania,Carbon Neutral,92825.0,267878.0
2046,13_PNG,Oceania,Reference,37783.0,332775.0
2046,14_PE,Other Americas,Carbon Neutral,2384720.0,1236553.0
2046,14_PE,Other Americas,Reference,561278.0,3610877.0
2046,15_RP,Southeast Asia,Carbon Neutral,1277537.0,1085880.0
2046,15_RP,Southeast Asia,Reference,278096.0,1354680.0
2046,16_RUS,Russia,Carbon Neutral,33135223.000000004,23010364.000000004
2046,16_RUS,Russia,Reference,5644078.0,51178198.0
2046,17_SIN,Southeast Asia,Carbon Neutral,446385.0,92086.0
2046,17_SIN,Southeast Asia,Reference,273097.0,303721.0
2046,18_CT,Northeast Asia,Carbon Neutral,5269414.0,1568752.0000000002
2046,18_CT,Northeast Asia,Reference,2085983.9999999998,5954564.0
2046,19_THA,Southeast Asia,Carbon Neutral,10822113.0,6506655.0
2046,19_THA,Southeast Asia,Reference,3909295.0,18582790.000000004
2046,20_USA,USA,Carbon Neutral,92157901.0,26977344.000000004
2046,20_USA,USA,Reference,34440115.0,101665683.0
2046,21_VN,Southeast Asia,Carbon Neutral,3894403.0,4079942.0
2046,21_VN,Southeast Asia,Reference,1722437.0,8634586.0
2047,01_AUS,Oceania,Carbon Neutral,9263597.0,5583293.0
2047,01_AUS,Oceania,Reference,3430679.0,15499126.0
2047,02_BD,Southeast Asia,Carbon Neutral,177044.0,92967.0
2047,02_BD,Southeast Asia,Reference,85759.0,227226.0
2047,03_CDA,Other Americas,Carbon Neutral,10697608.0,2547764.0
2047,03_CDA,Other Americas,Reference,4183962.0,10192048.999999998
2047,04_CHL,Other Americas,Carbon Neutral,5594734.0,1308208.0
2047,04_CHL,Other Americas,Reference,1788225.0,7050466.0
2047,05_PRC,China,Carbon Neutral,179377928.0,37281735.00000001
2047,05_PRC,China,Reference,83395660.0,121089490.0
2047,06_HKC,Northeast Asia,Carbon Neutral,514124.0,134892.99999999997
2047,06_HKC,Northeast Asia,Reference,194198.0,549326.0
2047,07_INA,Southeast Asia,Carbon Neutral,20773696.0,16361847.999999998
2047,07_INA,Southeast Asia,Reference,4971522.0,37520242.99999999
2047,08_JPN,Northeast Asia,Carbon Neutral,34321501.0,15659618.0
2047,08_JPN,Northeast Asia,Reference,11566896.0,42723331.0
2047,09_ROK,Northeast Asia,Carbon Neutral,15718270.0,3485356.0
2047,09_ROK,Northeast Asia,Reference,7529993.0,14139721.0
2047,10_MAS,Southeast Asia,Carbon Neutral,12018492.0,10927914.999999998
2047,10_MAS,Southeast Asia,Reference,4332531.0,19403298.0
2047,11_MEX,Other Americas,Carbon Neutral,23116996.0,12546088.000000002
2047,11_MEX,Other Americas,Reference,8737485.0,36664639.0
2047,12_NZ,Oceania,Carbon Neutral,2547817.0,624271.9999999999
2047,12_NZ,Oceania,Reference,1073952.0,2483298.0
2047,13_PNG,Oceania,Carbon Neutral,103271.0,275436.0
2047,13_PNG,Oceania,Reference,47573.0,343297.0
2047,14_PE,Other Americas,Carbon Neutral,2520896.0,1162190.0
2047,14_PE,Other Americas,Reference,640123.0,3638841.0
2047,15_RP,Southeast Asia,Carbon Neutral,1387951.0,1041003.0000000001
2047,15_RP,Southeast Asia,Reference,320128.0,1336631.0
2047,16_RUS,Russia,Carbon Neutral,34750370.0,21674293.000000004
2047,16_RUS,Russia,Reference,6934559.0,50249413.0
