Year,Economy,Region,Scenario,Sales,Battery_cost_measure,Battery_cost,Total_cost,Battery_cost_Region,Battery_cost_Measure
2033,11_MEX,Other Americas,Reference,164066.0,World_Min,3920.624919326383,643241248.0142024,World,Min
2033,10_MAS,Southeast Asia,Reference,88640.0,World_Min,3920.624919326383,347524192.8490906,World,Min
2033,11_MEX,Other Americas,Carbon Neutral,1196009.0,World_Min,3920.624919326383,4689102689.138628,World,Min
2033,01_AUS,Oceania,Carbon Neutral,457929.9999999997,World_Min,3920.624919326383,1795371769.3071294,World,Min
2033,01_AUS,Oceania,Reference,54850.9999999999,World_Min,3920.624919326383,215050197.44997102,World,Min
2033,02_BD,Southeast Asia,Carbon Neutral,9283.0,World_Min,3920.624919326383,36395161.12610681,World,Min
2033,02_BD,Southeast Asia,Reference,1863.9999999999,World_Min,3920.624919326383,7308044.849623986,World,Min
2033,03_CDA,Other Americas,Carbon Neutral,575175.9999999999,World_Min,3920.624919326383,2255049358.598471,World,Min
2033,04_CHL,Other Americas,Carbon Neutral,321991.00000000006,World_Min,3920.624919326383,1262405938.3988216,World,Min
2033,04_CHL,Other Americas,Reference,56852.9999999999,World_Min,3920.624919326383,222899288.53846246,World,Min
2033,05_PRC,China,Carbon Neutral,8582177.999999998,World_Min,3920.624919326383,33647500928.89465,World,Min
2033,03_CDA,Other Americas,Reference,106501.9999999999,World_Min,3920.624919326383,417554395.15809804,World,Min
2033,06_HKC,Northeast Asia,Carbon Neutral,30282.0,World_Min,3920.624919326383,118724363.80704153,World,Min
2033,05_PRC,China,Reference,2635897.999999997,World_Min,3920.624919326383,10334367383.602564,World,Min
2033,09_ROK,Northeast Asia,Reference,224720.0,World_Min,3920.624919326383,881042831.8710247,World,Min
2033,09_ROK,Northeast Asia,Carbon Neutral,912269.0000000002,World_Min,3920.624919326383,3576664574.528961,World,Min
2033,08_JPN,Northeast Asia,Reference,137138.9999999999,World_Min,3920.624919326383,537670580.8115004,World,Min
2033,10_MAS,Southeast Asia,Carbon Neutral,499369.9999999998,World_Min,3920.624919326383,1957842465.9640152,World,Min
2033,07_INA,Southeast Asia,Reference,50398.999999999905,World_Min,3920.624919326383,197595575.30913,World,Min
2033,07_INA,Southeast Asia,Carbon Neutral,776707.0,World_Min,3920.624919326383,3045176819.215237,World,Min
2033,06_HKC,Northeast Asia,Reference,4336.0,World_Min,3920.624919326383,16999829.650199197,World,Min
2033,08_JPN,Northeast Asia,Carbon Neutral,1878065.9999999988,World_Min,3920.624919326383,7363192359.739618,World,Min
2034,16_RUS,Russia,Carbon Neutral,1841918.0,World_Min,3866.208549273655,7121239118.661033,World,Min
2034,12_NZ,Oceania,Reference,24781.9999999999,World_Min,3866.208549273655,95812380.26809934,World,Min
2034,13_PNG,Oceania,Carbon Neutral,3946.9999999999004,World_Min,3866.208549273655,15259925.14398273,World,Min
2034,13_PNG,Oceania,Reference,593.9999999999,World_Min,3866.208549273655,2296527.878268164,World,Min
2034,14_PE,Other Americas,Carbon Neutral,118923.0,World_Min,3866.208549273655,459781119.3052709,World,Min
2034,14_PE,Other Americas,Reference,14290.9999999999,World_Min,3866.208549273655,55251986.37766942,World,Min
2034,15_RP,Southeast Asia,Carbon Neutral,50464.9999999999,World_Min,3866.208549273655,195108214.4390946,World,Min
2034,15_RP,Southeast Asia,Reference,5757.0,World_Min,3866.208549273655,22257762.618168432,World,Min
2034,16_RUS,Russia,Reference,79187.0,World_Min,3866.208549273655,306153456.3913329,World,Min
2034,12_NZ,Oceania,Carbon Neutral,140004.0,World_Min,3866.208549273655,541284661.7325088,World,Min
2034,17_SIN,Southeast Asia,Reference,11632.9999999999,World_Min,3866.208549273655,44975604.053700045,World,Min
2034,18_CT,Northeast Asia,Carbon Neutral,309879.0,World_Min,3866.208549273655,1198056839.040371,World,Min
2034,18_CT,Northeast Asia,Reference,61370.0,World_Min,3866.208549273655,237269218.6689242,World,Min
2034,19_THA,Southeast Asia,Carbon Neutral,589100.9999999994,World_Min,3866.208549273655,2277587322.585657,World,Min
2034,19_THA,Southeast Asia,Reference,74527.9999999999,World_Min,3866.208549273655,288140790.76026654,World,Min
2034,20_USA,USA,Carbon Neutral,5373578.999999999,World_Min,3866.208549273655,20775377069.997375,World,Min
2034,20_USA,USA,Reference,962365.0,World_Min,3866.208549273655,3720703790.521741,World,Min
2034,21_VN,Southeast Asia,Carbon Neutral,185097.9999999999,World_Min,3866.208549273655,715627470.0534546,World,Min
2034,21_VN,Southeast Asia,Reference,38495.9999999999,World_Min,3866.208549273655,148833564.31283823,World,Min
2034,17_SIN,Southeast Asia,Carbon Neutral,30899.999999999898,World_Min,3866.208549273655,119465844.17255555,World,Min
2034,11_MEX,Other Americas,Reference,156981.0,World_Min,3866.208549273655,606921284.2735276,World,Min
2034,11_MEX,Other Americas,Carbon Neutral,1184055.999999999,World_Min,3866.208549273655,4577807430.018764,World,Min
2034,10_MAS,Southeast Asia,Reference,82501.9999999999,World_Min,3866.208549273655,318969937.7321747,World,Min
2034,01_AUS,Oceania,Carbon Neutral,466776.0000000003,World_Min,3866.208549273655,1804653361.7957606,World,Min
2034,01_AUS,Oceania,Reference,56522.9999999999,World_Min,3866.208549273655,218529705.83059442,World,Min
2034,02_BD,Southeast Asia,Carbon Neutral,9329.9999999999,World_Min,3866.208549273655,36071725.76472282,World,Min
2034,02_BD,Southeast Asia,Reference,2222.0,World_Min,3866.208549273655,8590715.39648606,World,Min
2034,03_CDA,Other Americas,Carbon Neutral,582493.9999999997,World_Min,3866.208549273655,2252043282.7006073,World,Min
2034,04_CHL,Other Americas,Carbon Neutral,326260.9999999999,World_Min,3866.208549273655,1261393067.4945714,World,Min
2034,04_CHL,Other Americas,Reference,53903.0,World_Min,3866.208549273655,208400239.43149784,World,Min
2034,05_PRC,China,Carbon Neutral,8654024.000000007,World_Min,3866.208549273655,33458261574.419422,World,Min
2034,05_PRC,China,Reference,2730907.000000002,World_Min,3866.208549273655,10558255990.671276,World,Min
2034,03_CDA,Other Americas,Reference,101636.9999999999,World_Min,3866.208549273655,392949838.3225261,World,Min
2034,06_HKC,Northeast Asia,Reference,4774.0,World_Min,3866.208549273655,18457279.61423243,World,Min
2034,06_HKC,Northeast Asia,Carbon Neutral,30268.9999999999,World_Min,3866.208549273655,117026266.57796389,World,Min
2034,09_ROK,Northeast Asia,Reference,210744.9999999997,World_Min,3866.208549273655,814784120.7166753,World,Min
2034,09_ROK,Northeast Asia,Carbon Neutral,893943.9999999994,World_Min,3866.208549273655,3456173935.3718863,World,Min
2034,08_JPN,Northeast Asia,Reference,123253.0,World_Min,3866.208549273655,476521802.3236258,World,Min
2034,10_MAS,Southeast Asia,Carbon Neutral,480113.9999999999,World_Min,3866.208549273655,1856220851.4259713,World,Min
2034,07_INA,Southeast Asia,Reference,56531.0,World_Min,3866.208549273655,218560635.498989,World,Min
2034,07_INA,Southeast Asia,Carbon Neutral,772338.0000000005,World_Min,3866.208549273655,2986019778.528918,World,Min
2034,08_JPN,Northeast Asia,Carbon Neutral,1784233.0000000005,World_Min,3866.208549273655,6898216878.496183,World,Min
2035,16_RUS,Russia,Carbon Neutral,1922321.0,World_Min,3811.792179220927,7327488153.752152,World,Min
2035,12_NZ,Oceania,Reference,23444.999999999898,World_Min,3811.792179220927,89367467.64183424,World,Min
2035,13_PNG,Oceania,Carbon Neutral,3931.9999999999,World_Min,3811.792179220927,14987966.848696304,World,Min
2035,13_PNG,Oceania,Reference,582.0,World_Min,3811.792179220927,2218463.0483065797,World,Min
2035,14_PE,Other Americas,Carbon Neutral,118484.0,World_Min,3811.792179220927,451636384.5628123,World,Min
2035,14_PE,Other Americas,Reference,13482.9999999999,World_Min,3811.792179220927,51394393.95243538,World,Min
2035,15_RP,Southeast Asia,Carbon Neutral,49126.0,World_Min,3811.792179220927,187258102.59640726,World,Min
2035,15_RP,Southeast Asia,Reference,5233.0,World_Min,3811.792179220927,19947108.473863114,World,Min
2035,16_RUS,Russia,Reference,102012.9999999999,World_Min,3811.792179220927,388852355.57886404,World,Min
2035,21_VN,Southeast Asia,Reference,36951.0,World_Min,3811.792179220927,140849532.81439248,World,Min
2035,17_SIN,Southeast Asia,Reference,13033.0,World_Min,3811.792179220927,49679087.47178634,World,Min
2035,18_CT,Northeast Asia,Carbon Neutral,313464.0000000002,World_Min,3811.792179220927,1194859623.6673093,World,Min
2035,18_CT,Northeast Asia,Reference,56772.9999999999,World_Min,3811.792179220927,216406877.3909093,World,Min
2035,19_THA,Southeast Asia,Carbon Neutral,569138.0000000006,World_Min,3811.792179220927,2169435777.2974424,World,Min
2035,19_THA,Southeast Asia,Reference,69590.9999999999,World_Min,3811.792179220927,265266429.54416317,World,Min
2035,20_USA,USA,Carbon Neutral,5437572.000000003,World_Min,3811.792179220927,20726894423.550705,World,Min
2035,20_USA,USA,Reference,906381.9999999988,World_Min,3811.792179220927,3454939818.986618,World,Min
2035,21_VN,Southeast Asia,Carbon Neutral,180007.99999999988,World_Min,3811.792179220927,686153086.5972003,World,Min
2035,12_NZ,Oceania,Carbon Neutral,141662.9999999998,World_Min,3811.792179220927,539989915.4849734,World,Min
2035,17_SIN,Southeast Asia,Carbon Neutral,25724.0,World_Min,3811.792179220927,98054542.01827914,World,Min
2035,11_MEX,Other Americas,Reference,135926.0,World_Min,3811.792179220927,518121663.7527838,World,Min
2035,11_MEX,Other Americas,Carbon Neutral,1057183.0000000002,World_Min,3811.792179220927,4029761891.4053183,World,Min
2035,10_MAS,Southeast Asia,Reference,85138.9999999999,World_Min,3811.792179220927,324532174.3466901,World,Min
2035,01_AUS,Oceania,Reference,53860.999999999905,World_Min,3811.792179220927,205306938.565018,World,Min
2035,02_BD,Southeast Asia,Carbon Neutral,9427.0,World_Min,3811.792179220927,35933764.87351568,World,Min
2035,02_BD,Southeast Asia,Reference,2641.0,World_Min,3811.792179220927,10066943.145322468,World,Min
2035,03_CDA,Other Americas,Carbon Neutral,595946.0000000006,World_Min,3811.792179220927,2271622302.037997,World,Min
2035,03_CDA,Other Americas,Reference,97228.0,World_Min,3811.792179220927,370612930.0012923,World,Min
2035,04_CHL,Other Americas,Carbon Neutral,334684.0000000002,World_Min,3811.792179220927,1275745853.7103775,World,Min
2035,04_CHL,Other Americas,Reference,51282.9999999999,World_Min,3811.792179220927,195480138.32698643,World,Min
2035,05_PRC,China,Carbon Neutral,8809382.0,World_Min,3811.792179220927,33579533411.36961,World,Min
2035,05_PRC,China,Reference,2883718.9999999995,World_Min,3811.792179220927,10992137531.270792,World,Min
2035,01_AUS,Oceania,Carbon Neutral,460558.9999999995,World_Min,3811.792179220927,1755555194.269809,World,Min
2035,06_HKC,Northeast Asia,Reference,5462.9999999999,World_Min,3811.792179220927,20823820.675083544,World,Min
2035,07_INA,Southeast Asia,Carbon Neutral,771318.0,World_Min,3811.792179220927,2940103920.092327,World,Min
2035,07_INA,Southeast Asia,Reference,63470.0,World_Min,3811.792179220927,241934449.61515224,World,Min
2035,08_JPN,Northeast Asia,Carbon Neutral,1709158.9999999995,World_Min,3811.792179220927,6514958909.245059,World,Min
2035,08_JPN,Northeast Asia,Reference,110945.0,World_Min,3811.792179220927,422899283.3236658,World,Min
2035,09_ROK,Northeast Asia,Carbon Neutral,881804.0000000007,World_Min,3811.792179220927,3361253590.805733,World,Min
2035,09_ROK,Northeast Asia,Reference,197647.0000000003,World_Min,3811.792179220927,753389288.8464797,World,Min
2035,10_MAS,Southeast Asia,Carbon Neutral,510539.00000000006,World_Min,3811.792179220927,1946068567.387273,World,Min
2035,06_HKC,Northeast Asia,Carbon Neutral,30574.0,World_Min,3811.792179220927,116541734.08750063,World,Min
2036,16_RUS,Russia,Carbon Neutral,1762616.9999999988,World_Min,3757.375809168199,6622814476.628619,World,Min
2036,15_RP,Southeast Asia,Reference,5607.0,World_Min,3757.375809168199,21067606.16200609,World,Min
2036,15_RP,Southeast Asia,Carbon Neutral,52377.0,World_Min,3757.375809168199,196800072.75680277,World,Min
2036,13_PNG,Oceania,Carbon Neutral,4097.0,World_Min,3757.375809168199,15393968.690162111,World,Min
2036,14_PE,Other Americas,Carbon Neutral,118519.9999999999,World_Min,3757.375809168199,445324180.90261453,World,Min
2036,13_PNG,Oceania,Reference,658.9999999999,World_Min,3757.375809168199,2476110.658241467,World,Min
2036,16_RUS,Russia,Reference,115309.0,World_Min,3757.375809168199,433259247.1793758,World,Min
2036,14_PE,Other Americas,Reference,13478.0,World_Min,3757.375809168199,50641911.15596899,World,Min
2036,17_SIN,Southeast Asia,Carbon Neutral,23612.0,World_Min,3757.375809168199,88719157.60607952,World,Min
2036,19_THA,Southeast Asia,Carbon Neutral,551192.9999999997,World_Min,3757.375809168199,2071039244.3828456,World,Min
2036,18_CT,Northeast Asia,Carbon Neutral,320825.99999999977,World_Min,3757.375809168199,1205463851.3521957,World,Min
2036,18_CT,Northeast Asia,Reference,54889.0,World_Min,3757.375809168199,206238600.78943327,World,Min
2036,19_THA,Southeast Asia,Reference,71497.0000000001,World_Min,3757.375809168199,268641098.2280991,World,Min
2036,20_USA,USA,Carbon Neutral,5560383.000000002,World_Min,3757.375809168199,20892448573.910103,World,Min
2036,20_USA,USA,Reference,854111.0000000014,World_Min,3757.375809168199,3209216009.744465,World,Min
2036,21_VN,Southeast Asia,Carbon Neutral,177966.0,World_Min,3757.375809168199,668685143.2544277,World,Min
2036,21_VN,Southeast Asia,Reference,39050.0,World_Min,3757.375809168199,146725525.34801817,World,Min
2036,12_NZ,Oceania,Reference,22648.0,World_Min,3757.375809168199,85097047.32604137,World,Min
2036,17_SIN,Southeast Asia,Reference,14537.0,World_Min,3757.375809168199,54620972.137878105,World,Min
2036,12_NZ,Oceania,Carbon Neutral,144783.00000000012,World_Min,3757.375809168199,544004141.7787998,World,Min
2036,11_MEX,Other Americas,Reference,154826.9999999998,World_Min,3757.375809168199,581743224.406084,World,Min
2036,01_AUS,Oceania,Carbon Neutral,457543.0000000002,World_Min,3757.375809168199,1719160999.854246,World,Min
2036,01_AUS,Oceania,Reference,53288.0,World_Min,3757.375809168199,200223042.118955,World,Min
2036,02_BD,Southeast Asia,Carbon Neutral,9464.0,World_Min,3757.375809168199,35559804.657967836,World,Min
2036,02_BD,Southeast Asia,Reference,3091.0,World_Min,3757.375809168199,11614048.626138903,World,Min
2036,03_CDA,Other Americas,Carbon Neutral,614733.9999999994,World_Min,3757.375809168199,2309786660.6732016,World,Min
2036,03_CDA,Other Americas,Reference,93195.99999999981,World_Min,3757.375809168199,350172395.91123873,World,Min
2036,04_CHL,Other Americas,Carbon Neutral,343688.9999999999,World_Min,3757.375809168199,1291368734.4772086,World,Min
2036,04_CHL,Other Americas,Reference,50064.0,World_Min,3757.375809168199,188109262.51019672,World,Min
2036,05_PRC,China,Carbon Neutral,9060164.999999998,World_Min,3757.375809168199,34042444798.072388,World,Min
2036,05_PRC,China,Reference,3022327.000000004,World_Min,3757.375809168199,11356018357.195911,World,Min
2036,11_MEX,Other Americas,Carbon Neutral,1177201.0000000002,World_Min,3757.375809168199,4423186559.928614,World,Min
2036,06_HKC,Northeast Asia,Reference,5759.0,World_Min,3757.375809168199,21638727.284999657,World,Min
2036,07_INA,Southeast Asia,Carbon Neutral,788225.9999999999,World_Min,3757.375809168199,2961661304.557412,World,Min
2036,07_INA,Southeast Asia,Reference,75496.0,World_Min,3757.375809168199,283666844.0889623,World,Min
2036,08_JPN,Northeast Asia,Carbon Neutral,1653767.000000002,World_Min,3757.375809168199,6213824119.800673,World,Min
2036,08_JPN,Northeast Asia,Reference,100109.9999999999,World_Min,3757.375809168199,376150892.255828,World,Min
2036,09_ROK,Northeast Asia,Carbon Neutral,874174.9999999993,World_Min,3757.375809168199,3284603997.9796076,World,Min
2036,09_ROK,Northeast Asia,Reference,189975.9999999997,World_Min,3757.375809168199,713811226.7225367,World,Min
2036,10_MAS,Southeast Asia,Carbon Neutral,500151.99999999994,World_Min,3757.375809168199,1879259025.7070928,World,Min
2036,10_MAS,Southeast Asia,Reference,85037.0,World_Min,3757.375809168199,319515966.6842361,World,Min
2036,06_HKC,Northeast Asia,Carbon Neutral,31250.0,World_Min,3757.375809168199,117417994.03650622,World,Min
2037,15_RP,Southeast Asia,Reference,7439.0,World_Min,3702.810353170121,27545206.21723253,World,Min
2037,15_RP,Southeast Asia,Carbon Neutral,56623.0,World_Min,3702.810353170121,209664230.62755176,World,Min
2037,14_PE,Other Americas,Reference,16318.0,World_Min,3702.810353170121,60422459.34303003,World,Min
2037,12_NZ,Oceania,Reference,28593.0,World_Min,3702.810353170121,105874456.42819327,World,Min
2037,13_PNG,Oceania,Reference,876.0,World_Min,3702.810353170121,3243661.869377026,World,Min
2037,13_PNG,Oceania,Carbon Neutral,4376.0,World_Min,3702.810353170121,16203498.10547245,World,Min
2037,16_RUS,Russia,Carbon Neutral,1699899.9999999995,World_Min,3702.810353170121,6294407319.353887,World,Min
2037,14_PE,Other Americas,Carbon Neutral,117264.9999999999,World_Min,3702.810353170121,434210056.06449383,World,Min
2037,16_RUS,Russia,Reference,148394.0,World_Min,3702.810353170121,549474839.548327,World,Min
2037,19_THA,Southeast Asia,Carbon Neutral,523776.99999999994,World_Min,3702.810353170121,1939446898.3523862,World,Min
2037,17_SIN,Southeast Asia,Reference,14406.9999999999,World_Min,3702.810353170121,53346388.75812156,World,Min
2037,18_CT,Northeast Asia,Carbon Neutral,294019.0,World_Min,3702.810353170121,1088696597.2287257,World,Min
2037,18_CT,Northeast Asia,Reference,68958.9999999999,World_Min,3702.810353170121,255342099.144258,World,Min
2037,19_THA,Southeast Asia,Reference,96409.9999999998,World_Min,3702.810353170121,356987946.1491306,World,Min
2037,20_USA,USA,Carbon Neutral,5090855.999999995,World_Min,3702.810353170121,18850474303.29821,World,Min
2037,20_USA,USA,Reference,806922.9999999994,World_Min,3702.810353170121,2987882838.611091,World,Min
2037,21_VN,Southeast Asia,Carbon Neutral,184736.9999999999,World_Min,3702.810353170121,684046076.2135882,World,Min
2037,21_VN,Southeast Asia,Reference,50385.999999999905,World_Min,3702.810353170121,186569802.45482937,World,Min
2037,12_NZ,Oceania,Carbon Neutral,133097.0,World_Min,3702.810353170121,492832949.57588357,World,Min
2037,17_SIN,Southeast Asia,Carbon Neutral,21467.9999999999,World_Min,3702.810353170121,79491932.66185579,World,Min
2037,11_MEX,Other Americas,Carbon Neutral,1160490.0000000012,World_Min,3702.810353170121,4297074386.750398,World,Min
2037,08_JPN,Northeast Asia,Carbon Neutral,1556689.9999999998,World_Min,3702.810353170121,5764127848.676394,World,Min
2037,10_MAS,Southeast Asia,Reference,97232.0000000001,World_Min,3702.810353170121,360031656.25943756,World,Min
2037,01_AUS,Oceania,Carbon Neutral,445331.0000000003,World_Min,3702.810353170121,1648976237.3876042,World,Min
2037,01_AUS,Oceania,Reference,73216.0,World_Min,3702.810353170121,271104962.81770355,World,Min
2037,02_BD,Southeast Asia,Carbon Neutral,9326.0,World_Min,3702.810353170121,34532409.35366455,World,Min
2037,02_BD,Southeast Asia,Reference,3546.0,World_Min,3702.810353170121,13130165.512341248,World,Min
2037,03_CDA,Other Americas,Carbon Neutral,571901.0000000005,World_Min,3702.810353170121,2117640943.788347,World,Min
2037,11_MEX,Other Americas,Reference,205956.0000000002,World_Min,3702.810353170121,762616009.0975062,World,Min
2037,04_CHL,Other Americas,Carbon Neutral,322060.9999999997,World_Min,3702.810353170121,1192530805.152321,World,Min
2037,04_CHL,Other Americas,Reference,57158.9999999999,World_Min,3702.810353170121,211648936.97685057,World,Min
2037,05_PRC,China,Carbon Neutral,8305363.0,World_Min,3702.810353170121,30753184103.236053,World,Min
2037,03_CDA,Other Americas,Reference,89879.0,World_Min,3702.810353170121,332804891.73257726,World,Min
2037,06_HKC,Northeast Asia,Carbon Neutral,28634.9999999999,World_Min,3702.810353170121,106029974.46302605,World,Min
2037,05_PRC,China,Reference,3166604.999999997,World_Min,3702.810353170121,11725337778.40026,World,Min
2037,09_ROK,Northeast Asia,Reference,230103.00000000012,World_Min,3702.810353170121,852027770.6955048,World,Min
2037,09_ROK,Northeast Asia,Carbon Neutral,795697.0000000006,World_Min,3702.810353170121,2946315089.5864077,World,Min
2037,08_JPN,Northeast Asia,Reference,183082.9999999998,World_Min,3702.810353170121,677921627.8894445,World,Min
2037,10_MAS,Southeast Asia,Carbon Neutral,469468.0,World_Min,3702.810353170121,1738350970.8820703,World,Min
2037,07_INA,Southeast Asia,Reference,99901.0,World_Min,3702.810353170121,369914457.0920482,World,Min
2037,07_INA,Southeast Asia,Carbon Neutral,848393.0000000006,World_Min,3702.810353170121,3141438383.9570603,World,Min
2037,06_HKC,Northeast Asia,Reference,6878.0,World_Min,3702.810353170121,25467929.60910409,World,Min
2038,12_NZ,Oceania,Reference,34928.9999999999,World_Min,3648.393983117393,127434753.43630704,World,Min
2038,13_PNG,Oceania,Carbon Neutral,4763.9999999999,World_Min,3648.393983117393,17380948.935570896,World,Min
2038,13_PNG,Oceania,Reference,1163.0,World_Min,3648.393983117393,4243082.202365528,World,Min
2038,14_PE,Other Americas,Carbon Neutral,119429.0,World_Min,3648.393983117393,435724045.0097271,World,Min
2038,14_PE,Other Americas,Reference,19961.9999999999,World_Min,3648.393983117393,72829240.69098905,World,Min
2038,15_RP,Southeast Asia,Carbon Neutral,61128.9999999999,World_Min,3648.393983117393,223022675.79398274,World,Min
2038,15_RP,Southeast Asia,Reference,9519.9999999999,World_Min,3648.393983117393,34732710.71927722,World,Min
2038,16_RUS,Russia,Carbon Neutral,1647003.0000000016,World_Min,3648.393983117393,6008915835.376302,World,Min
2038,16_RUS,Russia,Reference,189589.0,World_Min,3648.393983117393,691695366.8652434,World,Min
2038,12_NZ,Oceania,Carbon Neutral,122594.99999999971,World_Min,3648.393983117393,447274860.36027575,World,Min
2038,17_SIN,Southeast Asia,Reference,14339.9999999999,World_Min,3648.393983117393,52317969.71790305,World,Min
2038,18_CT,Northeast Asia,Carbon Neutral,269623.9999999998,World_Min,3648.393983117393,983694579.3040433,World,Min
2038,18_CT,Northeast Asia,Reference,80913.0,World_Min,3648.393983117393,295202502.3559776,World,Min
2038,19_THA,Southeast Asia,Carbon Neutral,498397.9999999999,World_Min,3648.393983117393,1818352264.397742,World,Min
2038,19_THA,Southeast Asia,Reference,124326.0000000001,World_Min,3648.393983117393,453590230.3450534,World,Min
2038,20_USA,USA,Carbon Neutral,4664665.000000007,World_Min,3648.393983117393,17018535719.258322,World,Min
2038,20_USA,USA,Reference,1056746.0000000005,World_Min,3648.393983117393,3855425748.083374,World,Min
2038,21_VN,Southeast Asia,Carbon Neutral,191838.9999999998,World_Min,3648.393983117393,699904253.3272568,World,Min
2038,21_VN,Southeast Asia,Reference,63398.9999999999,World_Min,3648.393983117393,231304530.13565922,World,Min
2038,17_SIN,Southeast Asia,Carbon Neutral,19517.0,World_Min,3648.393983117393,71205705.36850215,World,Min
2038,11_MEX,Other Americas,Reference,264402.0,World_Min,3648.393983117393,964642665.924205,World,Min
2038,11_MEX,Other Americas,Carbon Neutral,1146193.9999999995,World_Min,3648.393983117393,4181767293.0852556,World,Min
2038,10_MAS,Southeast Asia,Reference,134948.9999999999,World_Min,3648.393983117393,492347119.62770873,World,Min
2038,01_AUS,Oceania,Reference,95949.9999999999,World_Min,3648.393983117393,350063402.6801135,World,Min
2038,02_BD,Southeast Asia,Carbon Neutral,9178.9999999999,World_Min,3648.393983117393,33488608.371034186,World,Min
2038,02_BD,Southeast Asia,Reference,4047.9999999999,World_Min,3648.393983117393,14768698.843658842,World,Min
2038,03_CDA,Other Americas,Carbon Neutral,533091.9999999999,World_Min,3648.393983117393,1944929645.2480168,World,Min
2038,03_CDA,Other Americas,Reference,117967.0000000001,World_Min,3648.393983117393,430390093.0064099,World,Min
2038,04_CHL,Other Americas,Carbon Neutral,302416.0,World_Min,3648.393983117393,1103332714.7984295,World,Min
2038,04_CHL,Other Americas,Reference,64846.0,World_Min,3648.393983117393,236583756.22923046,World,Min
2038,05_PRC,China,Carbon Neutral,7618468.999999991,World_Min,3648.393983117393,27795176460.166348,World,Min
2038,05_PRC,China,Reference,3302942.0000000014,World_Min,3648.393983117393,12050433719.385733,World,Min
2038,01_AUS,Oceania,Carbon Neutral,434733.99999999965,World_Min,3648.393983117393,1586080909.8565555,World,Min
2038,06_HKC,Northeast Asia,Reference,7818.999999999901,World_Min,3648.393983117393,28526792.553994533,World,Min
2038,07_INA,Southeast Asia,Carbon Neutral,913420.9999999997,World_Min,3648.393983117393,3332519680.453071,World,Min
2038,07_INA,Southeast Asia,Reference,129858.9999999999,World_Min,3648.393983117393,473776794.2536412,World,Min
2038,08_JPN,Northeast Asia,Carbon Neutral,1472414.9999999981,World_Min,3648.393983117393,5371950026.65179,World,Min
2038,08_JPN,Northeast Asia,Reference,271672.00000000006,World_Min,3648.393983117393,991166490.1814686,World,Min
2038,09_ROK,Northeast Asia,Carbon Neutral,723741.9999999997,World_Min,3648.393983117393,2640495958.129347,World,Min
2038,09_ROK,Northeast Asia,Reference,271561.9999999998,World_Min,3648.393983117393,990765166.8433248,World,Min
2038,10_MAS,Southeast Asia,Carbon Neutral,542774.9999999998,World_Min,3648.393983117393,1980257044.186542,World,Min
2038,06_HKC,Northeast Asia,Carbon Neutral,26258.0,World_Min,3648.393983117393,95799529.2086965,World,Min
2039,16_RUS,Russia,Carbon Neutral,1603750.999999999,World_Min,3593.9776130646646,5763845190.930065,World,Min
2039,15_RP,Southeast Asia,Reference,12283.0,World_Min,3593.9776130646646,44144827.02127328,World,Min
2039,15_RP,Southeast Asia,Carbon Neutral,67863.9999999999,World_Min,3593.9776130646646,243901696.73302004,World,Min
2039,13_PNG,Oceania,Carbon Neutral,5104.999999999901,World_Min,3593.9776130646646,18347255.714694757,World,Min
2039,14_PE,Other Americas,Carbon Neutral,115863.9999999999,World_Min,3593.9776130646646,416412622.16012394,World,Min
2039,13_PNG,Oceania,Reference,1499.0,World_Min,3593.9776130646646,5387372.441983933,World,Min
2039,16_RUS,Russia,Reference,240787.0,World_Min,3593.9776130646646,865383087.5170014,World,Min
2039,14_PE,Other Americas,Reference,22983.0,World_Min,3593.9776130646646,82600387.48106518,World,Min
2039,17_SIN,Southeast Asia,Carbon Neutral,17741.9999999999,World_Min,3593.9776130646646,63764350.81099293,World,Min
2039,19_THA,Southeast Asia,Carbon Neutral,530821.0000000005,World_Min,3593.9776130646646,1907758790.5446,World,Min
2039,18_CT,Northeast Asia,Carbon Neutral,247427.0,World_Min,3593.9776130646646,889247098.8677508,World,Min
2039,18_CT,Northeast Asia,Reference,94459.9999999998,World_Min,3593.9776130646646,339487125.3300875,World,Min
2039,19_THA,Southeast Asia,Reference,169311.9999999999,World_Min,3593.9776130646646,608503537.6232042,World,Min
2039,20_USA,USA,Carbon Neutral,4278645.999999994,World_Min,3593.9776130646646,15377357938.228655,World,Min
2039,20_USA,USA,Reference,1322559.9999999993,World_Min,3593.9776130646646,4753251031.9348,World,Min
2039,21_VN,Southeast Asia,Carbon Neutral,199125.0,World_Min,3593.9776130646646,715650792.2015014,World,Min
2039,21_VN,Southeast Asia,Reference,78282.9999999999,World_Min,3593.9776130646646,281347349.4835408,World,Min
2039,12_NZ,Oceania,Reference,41659.0,World_Min,3593.9776130646646,149721513.38266087,World,Min
2039,17_SIN,Southeast Asia,Reference,14373.0,World_Min,3593.9776130646646,51656240.23257843,World,Min
2039,12_NZ,Oceania,Carbon Neutral,113196.0,World_Min,3593.9776130646646,406823889.8884678,World,Min
2039,11_MEX,Other Americas,Reference,330985.99999999977,World_Min,3593.9776130646646,1189556274.2378201,World,Min
2039,01_AUS,Oceania,Carbon Neutral,399805.9999999999,World_Min,3593.9776130646646,1436893813.5689309,World,Min
